formula;tool;exit_status;exit_code;time;states;edges;transitions;acc;scc;nondet_states;nondet_aut;complete_aut;product_states;product_transitions;product_scc
!((p1) & (((p0) | ((!(p1)) & (G(p0)))) R (p0)));ltl2ldba;ok;0;0.988483;2;2;7;1;2;0;0;0;201;4255;2
!((p1) & (((p0) | ((!(p1)) & (G(p0)))) R (p0)));ltl2ldbaOpt;ok;0;0.981699;2;2;7;1;2;0;0;0;201;4255;2
!((p1) & (((p0) | ((!(p1)) & (G(p0)))) R (p0)));S+S;ok;0;0.0200261;2;2;7;1;2;0;0;0;201;4255;2
!((p1) & (((p0) | ((!(p1)) & (G(p0)))) R (p0)));S+SOpt;ok;0;0.0270939;2;2;7;1;2;0;0;0;201;4255;2
!((p1) & (((p0) | ((!(p1)) & (G(p0)))) R (p0)));LTL2SDBA;ok;0;0.00362312;3;4;15;1;3;1;1;0;401;12731;3
!((p1) & (((p0) | ((!(p1)) & (G(p0)))) R (p0)));LTL2SDBA+Opt;ok;0;0.0117206;2;2;7;1;2;0;0;0;201;4255;2
!((F(p1)) | ((F(p1)) W ((p1) | (F(p1)))));ltl2ldba;ok;0;0.933763;1;1;1;1;1;0;0;0;200;2157;1
!((F(p1)) | ((F(p1)) W ((p1) | (F(p1)))));ltl2ldbaOpt;ok;0;0.957285;1;1;1;1;1;0;0;0;200;2157;1
!((F(p1)) | ((F(p1)) W ((p1) | (F(p1)))));S+S;ok;0;0.0191074;1;1;1;1;1;0;0;0;200;2157;1
!((F(p1)) | ((F(p1)) W ((p1) | (F(p1)))));S+SOpt;ok;0;0.0248156;1;1;1;1;1;0;0;0;200;2157;1
!((F(p1)) | ((F(p1)) W ((p1) | (F(p1)))));LTL2SDBA;ok;0;0.00980407;2;3;3;1;2;1;1;0;400;6471;2
!((F(p1)) | ((F(p1)) W ((p1) | (F(p1)))));LTL2SDBA+Opt;ok;0;0.0127975;2;2;2;1;2;0;0;0;201;2164;2
(F(p1)) | ((F(p1)) W ((p1) | (F(p1))));ltl2ldba;ok;0;0.803068;2;3;4;1;2;0;0;1;400;8566;2
(F(p1)) | ((F(p1)) W ((p1) | (F(p1))));ltl2ldbaOpt;ok;0;0.874932;2;3;4;1;2;0;0;1;400;8566;2
(F(p1)) | ((F(p1)) W ((p1) | (F(p1))));S+S;ok;0;0.0201029;2;3;4;1;2;0;0;1;400;8566;2
(F(p1)) | ((F(p1)) W ((p1) | (F(p1))));S+SOpt;ok;0;0.023301;2;3;4;1;2;0;0;1;400;8566;2
(F(p1)) | ((F(p1)) W ((p1) | (F(p1))));LTL2SDBA;ok;0;0.00736381;3;5;8;1;3;1;1;1;600;17132;3
(F(p1)) | ((F(p1)) W ((p1) | (F(p1))));LTL2SDBA+Opt;ok;0;0.0103889;2;3;4;1;2;0;0;1;400;8566;2
G(p0);ltl2ldba;ok;0;0.802889;1;1;1;1;1;0;0;0;200;2010;1
G(p0);ltl2ldbaOpt;ok;0;0.822982;1;1;1;1;1;0;0;0;200;2010;1
G(p0);S+S;ok;0;0.019613;1;1;1;1;1;0;0;0;200;2010;1
G(p0);S+SOpt;ok;0;0.0266636;1;1;1;1;1;0;0;0;200;2010;1
G(p0);LTL2SDBA;ok;0;0.00480304;2;3;3;1;2;1;1;0;400;6030;2
G(p0);LTL2SDBA+Opt;ok;0;0.00971159;2;2;2;1;2;0;0;0;201;2021;2
!(G(p0));ltl2ldba;ok;0;0.786224;2;3;4;1;2;0;0;1;400;8388;2
!(G(p0));ltl2ldbaOpt;ok;0;0.773819;2;3;4;1;2;0;0;1;400;8388;2
!(G(p0));S+S;ok;0;0.0207813;2;3;4;1;2;0;0;1;400;8388;2
!(G(p0));S+SOpt;ok;0;0.0302851;2;3;4;1;2;0;0;1;400;8388;2
!(G(p0));LTL2SDBA;ok;0;0.00627889;3;5;8;1;3;1;1;1;600;16776;3
!(G(p0));LTL2SDBA+Opt;ok;0;0.0174552;2;3;4;1;2;0;0;1;400;8388;2
!((p0) <-> (p1));ltl2ldba;ok;0;0.772614;2;2;6;1;2;0;0;0;201;4083;2
!((p0) <-> (p1));ltl2ldbaOpt;ok;0;0.742467;2;2;6;1;2;0;0;0;201;4083;2
!((p0) <-> (p1));S+S;ok;0;0.0184008;2;2;6;1;2;0;0;0;201;4083;2
!((p0) <-> (p1));S+SOpt;ok;0;0.0335776;2;2;6;1;2;0;0;0;201;4083;2
!((p0) <-> (p1));LTL2SDBA;ok;0;0.00390362;3;4;14;1;3;1;1;0;401;12227;3
!((p0) <-> (p1));LTL2SDBA+Opt;ok;0;0.0232673;2;2;6;1;2;0;0;0;201;4083;2
(p0) <-> (p1);ltl2ldba;ok;0;0.819849;2;2;6;1;2;0;0;0;201;4080;2
(p0) <-> (p1);ltl2ldbaOpt;ok;0;0.805576;2;2;6;1;2;0;0;0;201;4080;2
(p0) <-> (p1);S+S;ok;0;0.0195107;2;2;6;1;2;0;0;0;201;4080;2
(p0) <-> (p1);S+SOpt;ok;0;0.029984;2;2;6;1;2;0;0;0;201;4080;2
(p0) <-> (p1);LTL2SDBA;ok;0;0.00381985;3;4;14;1;3;1;1;0;401;12224;3
(p0) <-> (p1);LTL2SDBA+Opt;ok;0;0.0238546;2;2;6;1;2;0;0;0;201;4080;2
(X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1)));ltl2ldba;ok;0;0.985029;8;14;22;1;8;0;0;0;822;10562;29
(X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1)));ltl2ldbaOpt;ok;0;1.10896;8;14;22;1;8;0;0;0;822;10562;29
(X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1)));S+S;ok;0;0.0439088;8;14;22;1;8;0;0;0;822;10562;29
(X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1)));S+SOpt;ok;0;0.0429077;8;14;22;1;8;0;0;0;822;10562;29
(X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1)));LTL2SDBA;ok;0;0.0151897;8;14;32;1;8;4;1;0;1222;23888;29
(X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1)));LTL2SDBA+Opt;ok;0;0.0234887;8;12;24;1;8;1;1;0;1153;15280;360
!((X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1))));ltl2ldba;ok;0;1.02594;10;25;35;1;10;3;1;0;1222;23917;33
!((X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1))));ltl2ldbaOpt;ok;0;1.10031;9;19;28;1;9;2;1;0;1023;16744;32
!((X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1))));S+S;ok;0;0.0206905;8;17;26;1;8;0;0;0;822;16674;29
!((X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1))));S+SOpt;ok;0;0.0289587;8;17;26;1;8;0;0;0;822;16674;29
!((X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1))));LTL2SDBA;ok;0;0.00625915;36;89;122;1;27;6;1;0;6220;112056;461
!((X(!(p0))) -> ((((p1) -> (p0)) xor ((p0) W (0))) M (G(p1))));LTL2SDBA+Opt;ok;0;0.0307646;13;27;45;1;12;1;1;0;1821;36155;430
(X(p0)) xor (!((0) R (F(p1))));ltl2ldba;ok;0;0.844924;5;9;24;1;5;2;1;0;626;14912;29
(X(p0)) xor (!((0) R (F(p1))));ltl2ldbaOpt;ok;0;0.930452;5;9;22;1;5;2;1;0;626;12903;29
(X(p0)) xor (!((0) R (F(p1))));S+S;ok;0;0.026563;5;9;21;1;5;2;1;0;626;12749;29
(X(p0)) xor (!((0) R (F(p1))));S+SOpt;ok;0;0.0319621;5;9;21;1;5;2;1;0;626;12749;29
(X(p0)) xor (!((0) R (F(p1))));LTL2SDBA;ok;0;0.0153757;11;25;53;1;8;6;1;0;1651;41158;56
(X(p0)) xor (!((0) R (F(p1))));LTL2SDBA+Opt;ok;0;0.0154943;8;14;31;1;7;2;1;0;1158;21493;361
!((X(p0)) xor (!((0) R (F(p1)))));ltl2ldba;ok;0;1.24588;5;9;24;1;5;2;1;0;626;14911;29
!((X(p0)) xor (!((0) R (F(p1)))));ltl2ldbaOpt;ok;0;1.13248;5;9;22;1;5;2;1;0;626;12902;29
!((X(p0)) xor (!((0) R (F(p1)))));S+S;ok;0;0.021948;5;9;21;1;5;2;1;0;626;12733;29
!((X(p0)) xor (!((0) R (F(p1)))));S+SOpt;ok;0;0.0321212;5;9;21;1;5;2;1;0;626;12733;29
!((X(p0)) xor (!((0) R (F(p1)))));LTL2SDBA;ok;0;0.00483568;17;37;81;1;13;9;1;0;2676;61368;284
!((X(p0)) xor (!((0) R (F(p1)))));LTL2SDBA+Opt;ok;0;0.02696;8;14;31;1;7;2;1;0;1157;21525;360
(G(p1)) & (X(G(p0)));ltl2ldba;ok;0;0.857361;2;2;3;1;2;0;0;0;201;1007;7
(G(p1)) & (X(G(p0)));ltl2ldbaOpt;ok;0;0.969429;2;2;3;1;2;0;0;0;201;1007;7
(G(p1)) & (X(G(p0)));S+S;ok;0;0.0235245;2;2;3;1;2;0;0;0;201;1007;7
(G(p1)) & (X(G(p0)));S+SOpt;ok;0;0.0297963;2;2;3;1;2;0;0;0;201;1007;7
(G(p1)) & (X(G(p0)));LTL2SDBA;ok;0;0.00366942;3;4;5;1;3;1;1;0;401;3003;13
(G(p1)) & (X(G(p0)));LTL2SDBA+Opt;ok;0;0.0157871;3;3;4;1;3;0;0;0;210;1059;16
!((G(p1)) & (X(G(p0))));ltl2ldba;ok;0;0.826722;3;5;12;1;3;0;0;1;401;8276;8
!((G(p1)) & (X(G(p0))));ltl2ldbaOpt;ok;0;0.813355;3;5;12;1;3;0;0;1;401;8276;8
!((G(p1)) & (X(G(p0))));S+S;ok;0;0.0210451;3;5;12;1;3;0;0;1;401;8276;8
!((G(p1)) & (X(G(p0))));S+SOpt;ok;0;0.0292383;3;5;12;1;3;0;0;1;401;8276;8
!((G(p1)) & (X(G(p0))));LTL2SDBA;ok;0;0.00467335;5;10;26;1;5;2;1;1;801;20672;5
!((G(p1)) & (X(G(p0))));LTL2SDBA+Opt;ok;0;0.0257681;3;5;12;1;3;0;0;1;401;8276;8
X((!(p1)) U ((!(X(p1))) R ((p0) U (p1))));ltl2ldba;ok;0;1.01649;7;25;43;1;5;5;1;0;1199;35457;5
X((!(p1)) U ((!(X(p1))) R ((p0) U (p1))));ltl2ldbaOpt;ok;0;1.0381;7;19;34;1;5;4;1;0;1199;26356;5
X((!(p1)) U ((!(X(p1))) R ((p0) U (p1))));S+S;ok;0;0.022181;3;4;6;1;3;0;0;1;401;8126;3
X((!(p1)) U ((!(X(p1))) R ((p0) U (p1))));S+SOpt;ok;0;0.0305312;3;4;6;1;3;0;0;1;401;8126;3
X((!(p1)) U ((!(X(p1))) R ((p0) U (p1))));LTL2SDBA;ok;0;0.00460959;18;45;79;1;12;4;1;0;3393;75931;613
X((!(p1)) U ((!(X(p1))) R ((p0) U (p1))));LTL2SDBA+Opt;ok;0;0.0284617;14;27;53;1;9;2;1;0;2596;49643;803
!(X((!(p1)) U ((!(X(p1))) R ((p0) U (p1)))));ltl2ldba;ok;0;1.04735;9;31;44;1;5;4;1;0;1597;32622;5
!(X((!(p1)) U ((!(X(p1))) R ((p0) U (p1)))));ltl2ldbaOpt;ok;0;1.0465;2;2;3;1;2;0;0;0;201;2062;2
!(X((!(p1)) U ((!(X(p1))) R ((p0) U (p1)))));S+S;ok;0;0.0191358;2;2;3;1;2;0;0;0;201;2062;2
!(X((!(p1)) U ((!(X(p1))) R ((p0) U (p1)))));S+SOpt;ok;0;0.0262868;2;2;3;1;2;0;0;0;201;2062;2
!(X((!(p1)) U ((!(X(p1))) R ((p0) U (p1)))));LTL2SDBA;ok;0;0.00793035;23;60;87;1;15;3;1;0;4391;84049;617
!(X((!(p1)) U ((!(X(p1))) R ((p0) U (p1)))));LTL2SDBA+Opt;ok;0;0.0219052;6;11;16;1;5;1;1;0;999;12282;204
!(G(F(!(X(p1)))));ltl2ldba;ok;0;0.807515;2;3;5;1;2;1;1;0;400;10352;2
!(G(F(!(X(p1)))));ltl2ldbaOpt;ok;0;0.841942;2;3;5;1;2;1;1;0;400;10352;2
!(G(F(!(X(p1)))));S+S;ok;0;0.0198277;2;3;4;1;2;1;1;0;400;8347;2
!(G(F(!(X(p1)))));S+SOpt;ok;0;0.0305706;2;3;4;1;2;1;1;0;400;8347;2
!(G(F(!(X(p1)))));LTL2SDBA;ok;0;0.00479207;3;5;6;1;3;2;1;0;600;12575;3
!(G(F(!(X(p1)))));LTL2SDBA+Opt;ok;0;0.0158547;3;4;5;1;3;1;1;0;600;10461;202
G(F(!(X(p1))));ltl2ldba;ok;0;0.786443;1;2;2;1;1;0;0;1;200;4119;1
G(F(!(X(p1))));ltl2ldbaOpt;ok;0;0.7855;1;2;2;1;1;0;0;1;200;4119;1
G(F(!(X(p1))));S+S;ok;0;0.0177533;1;2;2;1;1;0;0;1;200;4119;1
G(F(!(X(p1))));S+SOpt;ok;0;0.0303534;1;2;2;1;1;0;0;1;200;4119;1
G(F(!(X(p1))));LTL2SDBA;ok;0;0.00354186;5;14;14;1;2;2;1;1;1000;28833;2
G(F(!(X(p1))));LTL2SDBA+Opt;ok;0;0.0182257;3;6;6;1;2;0;0;1;401;8254;2
(p0) | (p1);ltl2ldba;ok;0;0.793729;2;2;7;1;2;0;0;0;201;4250;2
(p0) | (p1);ltl2ldbaOpt;ok;0;0.776748;2;2;7;1;2;0;0;0;201;4250;2
(p0) | (p1);S+S;ok;0;0.0197551;2;2;7;1;2;0;0;0;201;4250;2
(p0) | (p1);S+SOpt;ok;0;0.0277215;2;2;7;1;2;0;0;0;201;4250;2
(p0) | (p1);LTL2SDBA;ok;0;0.00360826;3;4;15;1;3;1;1;0;401;12718;3
(p0) | (p1);LTL2SDBA+Opt;ok;0;0.0111448;2;2;7;1;2;0;0;0;201;4250;2
!((p0) | (p1));ltl2ldba;ok;0;0.822502;2;2;5;1;2;0;0;0;201;4239;2
!((p0) | (p1));ltl2ldbaOpt;ok;0;0.814522;2;2;5;1;2;0;0;0;201;4239;2
!((p0) | (p1));S+S;ok;0;0.0205665;2;2;5;1;2;0;0;0;201;4239;2
!((p0) | (p1));S+SOpt;ok;0;0.0271224;2;2;5;1;2;0;0;0;201;4239;2
!((p0) | (p1));LTL2SDBA;ok;0;0.00575187;3;4;13;1;3;1;1;0;401;12707;3
!((p0) | (p1));LTL2SDBA+Opt;ok;0;0.0157777;2;2;5;1;2;0;0;0;201;4239;2
X(X(!((p1) U ((X((0) R (p1))) R (p0)))));ltl2ldba;ok;0;1.03548;11;32;52;1;8;3;1;1;1824;43305;31
X(X(!((p1) U ((X((0) R (p1))) R (p0)))));ltl2ldbaOpt;ok;0;1.01372;10;25;45;1;8;2;1;1;1624;35918;31
X(X(!((p1) U ((X((0) R (p1))) R (p0)))));S+S;ok;0;0.0208236;7;15;28;1;7;0;0;1;1024;21673;30
X(X(!((p1) U ((X((0) R (p1))) R (p0)))));S+SOpt;ok;0;0.0307655;7;15;28;1;7;0;0;1;1024;21673;30
X(X(!((p1) U ((X((0) R (p1))) R (p0)))));LTL2SDBA;ok;0;0.00599888;31;124;148;1;17;5;1;0;5821;148599;837
X(X(!((p1) U ((X((0) R (p1))) R (p0)))));LTL2SDBA+Opt;ok;0;0.0305604;13;35;60;1;9;2;1;1;2224;55561;231
!(X(X(!((p1) U ((X((0) R (p1))) R (p0))))));ltl2ldba;ok;0;1.00282;9;22;41;1;9;3;1;0;1424;27777;33
!(X(X(!((p1) U ((X((0) R (p1))) R (p0))))));ltl2ldbaOpt;ok;0;0.994618;7;15;28;1;7;3;1;0;1024;17829;30
!(X(X(!((p1) U ((X((0) R (p1))) R (p0))))));S+S;ok;0;0.0206198;6;10;19;1;6;0;0;0;824;12088;29
!(X(X(!((p1) U ((X((0) R (p1))) R (p0))))));S+SOpt;ok;0;0.0292515;6;10;19;1;6;0;0;0;824;12088;29
!(X(X(!((p1) U ((X((0) R (p1))) R (p0))))));LTL2SDBA;ok;0;0.0060361;15;36;51;1;12;3;1;0;2622;45764;234
!(X(X(!((p1) U ((X((0) R (p1))) R (p0))))));LTL2SDBA+Opt;ok;0;0.0276217;8;14;26;1;7;2;1;0;1223;19392;228
X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0)))))));ltl2ldba;ok;0;0.987938;9;16;29;1;9;0;0;0;1396;22026;803
X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0)))))));ltl2ldbaOpt;ok;0;1.03597;9;16;29;1;9;0;0;0;1396;22026;803
X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0)))))));S+S;ok;0;0.0212013;9;16;29;1;9;0;0;0;1396;22026;803
X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0)))))));S+SOpt;ok;0;0.0327347;9;16;29;1;9;0;0;0;1396;22026;803
X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0)))))));LTL2SDBA;ok;0;0.00404782;11;16;47;1;11;6;1;0;1799;36771;806
X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0)))))));LTL2SDBA+Opt;ok;0;0.0262485;9;12;33;1;9;3;1;0;1399;26117;803
!(X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0))))))));ltl2ldba;ok;0;1.02383;9;18;32;1;9;0;0;0;1396;25047;803
!(X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0))))))));ltl2ldbaOpt;ok;0;1.16547;9;18;32;1;9;0;0;0;1396;25047;803
!(X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0))))))));S+S;ok;0;0.0222078;9;18;32;1;9;0;0;0;1396;25047;803
!(X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0))))))));S+SOpt;ok;0;0.0315293;9;18;32;1;9;0;0;0;1396;25047;803
!(X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0))))))));LTL2SDBA;ok;0;0.00442115;16;28;56;1;16;3;1;0;2778;46020;1591
!(X(X((G(p0)) <-> ((X(p0)) | (!((p1) U (X(p0))))))));LTL2SDBA+Opt;ok;0;0.0267121;12;20;42;1;12;2;1;0;1998;35142;1206
X(F(p1));ltl2ldba;ok;0;0.778281;3;4;6;1;3;0;0;1;401;8267;3
X(F(p1));ltl2ldbaOpt;ok;0;0.769061;3;4;6;1;3;0;0;1;401;8267;3
X(F(p1));S+S;ok;0;0.0175339;3;4;6;1;3;0;0;1;401;8267;3
X(F(p1));S+SOpt;ok;0;0.0232761;3;4;6;1;3;0;0;1;401;8267;3
X(F(p1));LTL2SDBA;ok;0;0.0102729;4;6;10;1;4;1;1;1;601;16519;4
X(F(p1));LTL2SDBA+Opt;ok;0;0.0102419;3;4;6;1;3;0;0;1;401;8267;3
!(X(F(p1)));ltl2ldba;ok;0;0.830346;2;2;3;1;2;0;0;0;201;2074;2
!(X(F(p1)));ltl2ldbaOpt;ok;0;0.847769;2;2;3;1;2;0;0;0;201;2074;2
!(X(F(p1)));S+S;ok;0;0.0193989;2;2;3;1;2;0;0;0;201;2074;2
!(X(F(p1)));S+SOpt;ok;0;0.0269586;2;2;3;1;2;0;0;0;201;2074;2
!(X(F(p1)));LTL2SDBA;ok;0;0.00342888;3;4;5;1;3;1;1;0;401;6192;3
!(X(F(p1)));LTL2SDBA+Opt;ok;0;0.0104668;3;3;4;1;3;0;0;0;216;2219;17
(G(!(p0))) W ((p0) W (p1));ltl2ldba;ok;0;0.815563;4;7;13;1;4;0;0;0;599;9394;6
(G(!(p0))) W ((p0) W (p1));ltl2ldbaOpt;ok;0;0.80339;4;7;13;1;4;0;0;0;599;9394;6
(G(!(p0))) W ((p0) W (p1));S+S;ok;0;0.0200923;4;7;13;1;4;0;0;0;599;9394;6
(G(!(p0))) W ((p0) W (p1));S+SOpt;ok;0;0.0287891;4;7;13;1;4;0;0;0;599;9394;6
(G(!(p0))) W ((p0) W (p1));LTL2SDBA;ok;0;0.00485406;9;16;35;1;9;3;1;0;1597;32243;212
(G(!(p0))) W ((p0) W (p1));LTL2SDBA+Opt;ok;0;0.0206688;7;11;25;1;7;1;1;0;1006;19842;214
!((G(!(p0))) W ((p0) W (p1)));ltl2ldba;ok;0;0.81214;4;7;12;1;4;0;0;0;599;10442;6
!((G(!(p0))) W ((p0) W (p1)));ltl2ldbaOpt;ok;0;0.928895;4;7;12;1;4;0;0;0;599;10442;6
!((G(!(p0))) W ((p0) W (p1)));S+S;ok;0;0.0233633;4;7;12;1;4;0;0;0;599;10442;6
!((G(!(p0))) W ((p0) W (p1)));S+SOpt;ok;0;0.0277665;4;7;12;1;4;0;0;0;599;10442;6
!((G(!(p0))) W ((p0) W (p1)));LTL2SDBA;ok;0;0.00457894;5;9;20;1;5;1;1;0;799;18810;7
!((G(!(p0))) W ((p0) W (p1)));LTL2SDBA+Opt;ok;0;0.0204327;4;7;12;1;4;0;0;0;599;10442;6
!((!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0))));ltl2ldba;ok;0;1.03936;4;8;12;1;4;2;1;0;800;12798;4
!((!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0))));ltl2ldbaOpt;ok;0;1.02871;2;2;2;1;2;0;0;0;201;2147;2
!((!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0))));S+S;ok;0;0.0191016;1;1;1;1;1;0;0;0;200;2133;1
!((!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0))));S+SOpt;ok;0;0.0269625;1;1;1;1;1;0;0;0;200;2133;1
!((!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0))));LTL2SDBA;ok;0;0.00370993;2;3;3;1;2;1;1;0;400;6399;2
!((!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0))));LTL2SDBA+Opt;ok;0;0.0163589;2;2;2;1;2;0;0;0;201;2147;2
(!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0)));ltl2ldba;ok;0;1.00511;6;15;25;1;6;2;1;0;1200;26508;6
(!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0)));ltl2ldbaOpt;ok;0;1.12918;6;12;22;1;6;1;1;0;1200;23315;205
(!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0)));S+S;ok;0;0.0197454;2;3;4;1;2;0;0;1;400;8478;2
(!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0)));S+SOpt;ok;0;0.0285487;2;3;4;1;2;0;0;1;400;8478;2
(!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0)));LTL2SDBA;ok;0;0.00494581;3;5;8;1;3;1;1;1;600;16956;3
(!((F(p1)) W ((p0) xor (p1)))) U ((p0) R (F(p0)));LTL2SDBA+Opt;ok;0;0.0184436;2;3;4;1;2;0;0;1;400;8478;2
(G(p1)) & (G(F(p0)));ltl2ldba;ok;0;0.793981;1;2;2;1;1;0;0;0;200;2103;1
(G(p1)) & (G(F(p0)));ltl2ldbaOpt;ok;0;0.794838;1;2;2;1;1;0;0;0;200;2103;1
(G(p1)) & (G(F(p0)));S+S;ok;0;0.0191571;1;2;2;1;1;0;0;0;200;2103;1
(G(p1)) & (G(F(p0)));S+SOpt;ok;0;0.0273289;1;2;2;1;1;0;0;0;200;2103;1
(G(p1)) & (G(F(p0)));LTL2SDBA;ok;0;0.00410231;6;17;18;1;3;2;1;0;1196;18850;3
(G(p1)) & (G(F(p0)));LTL2SDBA+Opt;ok;0;0.0223316;3;6;6;1;2;0;0;0;399;4196;2
!((G(p1)) & (G(F(p0))));ltl2ldba;ok;0;0.790353;3;5;12;1;3;1;1;0;600;12585;3
!((G(p1)) & (G(F(p0))));ltl2ldbaOpt;ok;0;0.79077;3;5;12;1;3;1;1;0;600;12585;3
!((G(p1)) & (G(F(p0))));S+S;ok;0;0.020308;3;5;11;1;3;1;1;0;600;11545;3
!((G(p1)) & (G(F(p0))));S+SOpt;ok;0;0.0279693;3;5;11;1;3;1;1;0;600;11545;3
!((G(p1)) & (G(F(p0))));LTL2SDBA;ok;0;0.00526945;5;9;23;1;5;3;1;0;1000;24135;5
!((G(p1)) & (G(F(p0))));LTL2SDBA+Opt;ok;0;0.0184777;5;7;17;1;5;1;1;0;1000;17840;403
((p0) <-> (p1)) | (X(p1));ltl2ldba;ok;0;0.751662;3;4;10;1;3;0;0;0;212;4373;13
((p0) <-> (p1)) | (X(p1));ltl2ldbaOpt;ok;0;0.754659;3;4;10;1;3;0;0;0;212;4373;13
((p0) <-> (p1)) | (X(p1));S+S;ok;0;0.0192023;3;4;10;1;3;0;0;0;212;4373;13
((p0) <-> (p1)) | (X(p1));S+SOpt;ok;0;0.028311;3;4;10;1;3;0;0;0;212;4373;13
((p0) <-> (p1)) | (X(p1));LTL2SDBA;ok;0;0.00385171;4;6;18;1;4;1;1;0;412;12861;14
((p0) <-> (p1)) | (X(p1));LTL2SDBA+Opt;ok;0;0.0195773;3;4;10;1;3;0;0;0;212;4373;13
!(((p0) <-> (p1)) | (X(p1)));ltl2ldba;ok;0;0.865993;3;3;8;1;3;0;0;0;212;4366;13
!(((p0) <-> (p1)) | (X(p1)));ltl2ldbaOpt;ok;0;0.934396;3;3;8;1;3;0;0;0;212;4366;13
!(((p0) <-> (p1)) | (X(p1)));S+S;ok;0;0.0245257;3;3;8;1;3;0;0;0;212;4366;13
!(((p0) <-> (p1)) | (X(p1)));S+SOpt;ok;0;0.0234976;3;3;8;1;3;0;0;0;212;4366;13
!(((p0) <-> (p1)) | (X(p1)));LTL2SDBA;ok;0;0.00588636;4;5;16;1;4;1;1;0;412;12854;14
!(((p0) <-> (p1)) | (X(p1)));LTL2SDBA+Opt;ok;0;0.0237683;3;3;8;1;3;0;0;0;212;4366;13
G(!((p0) | (!(((p1) R (p0)) -> (p1)))));ltl2ldba;ok;0;1.8;1;1;2;1;1;0;0;0;200;2133;1
G(!((p0) | (!(((p1) R (p0)) -> (p1)))));ltl2ldbaOpt;ok;0;1.09252;1;1;1;1;1;0;0;0;200;2133;1
G(!((p0) | (!(((p1) R (p0)) -> (p1)))));S+S;ok;0;0.0236304;1;1;1;1;1;0;0;0;200;2133;1
G(!((p0) | (!(((p1) R (p0)) -> (p1)))));S+SOpt;ok;0;0.0319588;1;1;1;1;1;0;0;0;200;2133;1
G(!((p0) | (!(((p1) R (p0)) -> (p1)))));LTL2SDBA;ok;0;0.00489203;2;3;3;1;2;1;1;0;400;6399;2
G(!((p0) | (!(((p1) R (p0)) -> (p1)))));LTL2SDBA+Opt;ok;0;0.0292899;2;2;2;1;2;0;0;0;201;2145;2
!(G(!((p0) | (!(((p1) R (p0)) -> (p1))))));ltl2ldba;ok;0;1.10565;3;5;12;1;3;1;1;0;600;12600;3
!(G(!((p0) | (!(((p1) R (p0)) -> (p1))))));ltl2ldbaOpt;ok;0;1.06868;3;5;6;1;3;1;1;0;600;12600;3
!(G(!((p0) | (!(((p1) R (p0)) -> (p1))))));S+S;ok;0;0.0204482;2;3;4;1;2;0;0;1;400;8400;2
!(G(!((p0) | (!(((p1) R (p0)) -> (p1))))));S+SOpt;ok;0;0.0268527;2;3;4;1;2;0;0;1;400;8400;2
!(G(!((p0) | (!(((p1) R (p0)) -> (p1))))));LTL2SDBA;ok;0;0.00361902;3;5;8;1;3;1;1;1;600;16800;3
!(G(!((p0) | (!(((p1) R (p0)) -> (p1))))));LTL2SDBA+Opt;ok;0;0.0182611;2;3;4;1;2;0;0;1;400;8400;2
